region_code,sa3_name,sa3_name_lower,gcc_name,state_name,end_year,individuals,total_income,median_taxable_income,average_taxable_income,avg_income_thousand,salary_share_pct,mean_price_thousand,mean_price_value,mean_price_thousand_value,price_to_income,price_to_income_rank_city,area_sq_km
30803,Rockhampton,rockhampton,Rest of Qld,Queensland,2020,61248,4059933938.0,56752.0,66287.0,66.287,84.3,538.4,538400.0,538.4,8.12225624933999,37,18328.1353
30804,Biloela,biloela,Rest of Qld,Queensland,2020,7255,505194013.0,56121.0,69634.0,69.634,75.6,538.4,538400.0,538.4,7.731855128241951,38,28550.1865
31202,Mackay,mackay,Rest of Qld,Queensland,2020,69029,5022864871.0,60892.0,72765.0,72.765,84.9,538.4,538400.0,538.4,7.3991616848759705,39,7613.2963
31502,Outback - North,outback - north,Rest of Qld,Queensland,2020,17278,1261266027.0,63423.0,72998.0,72.998,90.1,538.4,538400.0,538.4,7.375544535466725,40,307081.5221
30801,Central Highlands (Qld),central highlands (qld),Rest of Qld,Queensland,2020,16873,1235207774.0,57449.0,73206.0,73.206,85.1,538.4,538400.0,538.4,7.354588421714067,41,60225.3937
30805,Gladstone,gladstone,Rest of Qld,Queensland,2020,32122,2378096921.0,62454.0,74033.0,74.033,85.2,538.4,538400.0,538.4,7.2724325638566585,42,10484.2861
31201,Bowen Basin - North,bowen basin - north,Rest of Qld,Queensland,2020,19360,1457239949.0,58738.0,75271.0,75.271,86.5,538.4,538400.0,538.4,7.152821139615523,43,79852.7838
40202,Playford,playford,Greater Adelaide,South Australia,2020,42194,2168172665.0,49010.0,51386.0,51.386,85.8,479.5,479500.0,479.5,9.331335383178297,1,356.8037
40204,Salisbury,salisbury,Greater Adelaide,South Australia,2020,67386,3571443414.0,50352.0,53000.0,53.0,83.2,479.5,479500.0,479.5,9.047169811320755,2,150.1709
40203,Port Adelaide - East,port adelaide - east,Greater Adelaide,South Australia,2020,37254,2085668289.0,51191.0,55985.0,55.985,80.2,479.5,479500.0,479.5,8.564794141287845,3,34.8401
40304,Onkaparinga,onkaparinga,Greater Adelaide,South Australia,2020,85718,4839926094.0,52014.0,56463.0,56.463,80.1,479.5,479500.0,479.5,8.492286984396861,4,519.372
40402,Port Adelaide - West,port adelaide - west,Greater Adelaide,South Australia,2020,30516,1759770468.0,52363.0,57667.0,57.667,83.3,479.5,479500.0,479.5,8.31498083826105,5,67.7726
40201,Gawler - Two Wells,gawler - two wells,Greater Adelaide,South Australia,2020,18613,1090111485.0,53837.0,58567.0,58.567,81.5,479.5,479500.0,479.5,8.187204398381342,6,306.865
40104,Campbelltown (SA),campbelltown (sa),Greater Adelaide,South Australia,2020,26749,1580216857.0,52243.0,59076.0,59.076,75.1,479.5,479500.0,479.5,8.116663281197102,7,25.3679
40403,West Torrens,west torrens,Greater Adelaide,South Australia,2020,35107,2087735788.0,52225.0,59468.0,59.468,78.3,479.5,479500.0,479.5,8.063160018833658,8,38.4474
40302,Marion,marion,Greater Adelaide,South Australia,2020,49576,2972267306.0,54670.0,59954.0,59.954,80.0,479.5,479500.0,479.5,7.99779831203923,9,56.1995
40205,Tea Tree Gully,tea tree gully,Greater Adelaide,South Australia,2020,49790,3003696068.0,55530.0,60327.0,60.327,79.6,479.5,479500.0,479.5,7.948348169144827,10,91.3141
40101,Adelaide City,adelaide city,Greater Adelaide,South Australia,2020,12930,787389095.0,42450.0,60896.0,60.896,72.8,479.5,479500.0,479.5,7.874080399369417,11,15.5733
40401,Charles Sturt,charles sturt,Greater Adelaide,South Australia,2020,60323,3716237065.0,54387.0,61606.0,61.606,78.3,479.5,479500.0,479.5,7.783332792260494,12,53.3186
40102,Adelaide Hills,adelaide hills,Greater Adelaide,South Australia,2020,39578,2585072353.0,54790.0,65316.0,65.316,73.4,479.5,479500.0,479.5,7.3412333884499965,13,1388.1169
40105,Norwood - Payneham - St Peters,norwood - payneham - st peters,Greater Adelaide,South Australia,2020,19358,1347126310.0,55093.0,69590.0,69.59,71.4,479.5,479500.0,479.5,6.890357810030177,14,15.1036
40303,Mitcham,mitcham,Greater Adelaide,South Australia,2020,34021,2391153281.0,58158.0,70285.0,70.285,72.0,479.5,479500.0,479.5,6.82222380308743,15,74.3702
40301,Holdfast Bay,holdfast bay,Greater Adelaide,South Australia,2020,18292,1288037841.0,57137.0,70415.0,70.415,68.9,479.5,479500.0,479.5,6.809628630263438,16,13.14
40106,Prospect - Walkerville,prospect - walkerville,Greater Adelaide,South Australia,2020,16083,1143759368.0,56985.0,71116.0,71.116,73.0,479.5,479500.0,479.5,6.74250520276731,17,11.3215
40107,Unley,unley,Greater Adelaide,South Australia,2020,20213,1541605238.0,58174.0,76268.0,76.268,68.5,479.5,479500.0,479.5,6.2870404363560075,18,14.2703
40103,Burnside,burnside,Greater Adelaide,South Australia,2020,22531,1758223733.0,56424.0,78036.0,78.036,62.2,479.5,479500.0,479.5,6.144599928238249,19,27.5183
40703,Murray and Mallee,murray and mallee,Rest of SA,South Australia,2020,32985,1532906432.0,42850.0,46473.0,46.473,75.8,479.5,479500.0,479.5,10.317818948636843,1,36782.5988
40504,Yorke Peninsula,yorke peninsula,Rest of SA,South Australia,2020,9292,451832171.0,42006.0,48626.0,48.626,64.7,479.5,479500.0,479.5,9.860979722782051,2,6740.7943
40701,Fleurieu - Kangaroo Island,fleurieu - kangaroo island,Rest of SA,South Australia,2020,20901,1031549317.0,42060.0,49354.0,49.354,64.3,479.5,479500.0,479.5,9.71552457754184,3,7363.5869
40502,Lower North,lower north,Rest of SA,South Australia,2020,9580,475106435.0,44657.0,49594.0,49.594,67.6,479.5,479500.0,479.5,9.668508287292818,4,13728.9588
40702,Limestone Coast,limestone coast,Rest of SA,South Australia,2020,33088,1677882196.0,46880.0,50710.0,50.71,75.3,479.5,479500.0,479.5,9.455728653125616,5,21336.388
40503,Mid North,mid north,Rest of SA,South Australia,2020,11431,604844969.0,46556.0,52913.0,52.913,76.6,479.5,479500.0,479.5,9.062045244079904,6,14409.4799
40601,Eyre Peninsula and South West,eyre peninsula and south west,Rest of SA,South Australia,2020,26215,1466876044.0,48902.0,55956.0,55.956,75.6,479.5,479500.0,479.5,8.56923296876117,7,235294.8179
40501,Barossa,barossa,Rest of SA,South Australia,2020,18597,1046612828.0,51132.0,56279.0,56.279,76.3,479.5,479500.0,479.5,8.52005188436184,8,2837.1519
40602,Outback - North and East,outback - north and east,Rest of SA,South Australia,2020,12294,804811569.0,55013.0,65464.0,65.464,86.9,479.5,479500.0,479.5,7.324636441402909,9,642477.7578
60103,Hobart - North West,hobart - north west,Greater Hobart,Tasmania,2020,29217,1478141707.0,47879.0,50592.0,50.592,84.7,470.7,470700.0,470.7,9.303842504743834,1,168.2969
60101,Brighton,brighton,Greater Hobart,Tasmania,2020,9074,482764349.0,50964.0,53203.0,53.203,86.9,470.7,470700.0,470.7,8.847245456083304,2,176.0777
60106,Sorell - Dodges Ferry,sorell - dodges ferry,Greater Hobart,Tasmania,2020,9018,492979393.0,50956.0,54666.0,54.666,80.3,470.7,470700.0,470.7,8.610470859400724,3,694.3265
60102,Hobart - North East,hobart - north east,Greater Hobart,Tasmania,2020,29163,1738701657.0,54197.0,59620.0,59.62,78.0,470.7,470700.0,470.7,7.8950016772895,4,265.9424
60104,Hobart - South and West,hobart - south and west,Greater Hobart,Tasmania,2020,18311,1106870313.0,53696.0,60448.0,60.448,76.3,470.7,470700.0,470.7,7.786858125992588,5,328.5062
60105,Hobart Inner,hobart inner,Greater Hobart,Tasmania,2020,30771,1914973663.0,48499.0,62233.0,62.233,73.9,470.7,470700.0,470.7,7.563511320360581,6,62.2114
60303,South East Coast,south east coast,Rest of Tas.,Tasmania,2020,3174,140771591.0,37817.0,44351.0,44.351,69.0,470.7,470700.0,470.7,10.613063966990598,1,3202.6379
60203,North East,north east,Rest of Tas.,Tasmania,2020,17495,885540940.0,45287.0,50617.0,50.617,75.5,470.7,470700.0,470.7,9.299247288460398,2,15735.6666
60302,Huon - Bruny Island,huon - bruny island,Rest of Tas.,Tasmania,2020,9669,493650338.0,45519.0,51055.0,51.055,72.1,470.7,470700.0,470.7,9.21946919988248,3,2192.6815
60301,Central Highlands (Tas.),central highlands (tas.),Rest of Tas.,Tasmania,2020,5733,294751757.0,48047.0,51413.0,51.413,78.9,470.7,470700.0,470.7,9.155272012915022,4,18426.7331
60202,Meander Valley - West Tamar,meander valley - west tamar,Rest of Tas.,Tasmania,2020,11014,573065414.0,46998.0,52031.0,52.031,75.1,470.7,470700.0,470.7,9.046529953297073,5,3978.9607
60402,Devonport,devonport,Rest of Tas.,Tasmania,2020,23286,1221724699.0,46796.0,52466.0,52.466,80.3,470.7,470700.0,470.7,8.971524415812144,6,1894.3586
60403,West Coast,west coast,Rest of Tas.,Tasmania,2020,8612,459833133.0,46853.0,53394.0,53.394,78.5,470.7,470700.0,470.7,8.81559725811889,7,19025.9579
60201,Launceston,launceston,Rest of Tas.,Tasmania,2020,43511,2387048533.0,48498.0,54861.0,54.861,81.5,470.7,470700.0,470.7,8.579865478208564,8,260.7087
60401,Burnie - Ulverstone,burnie - ulverstone,Rest of Tas.,Tasmania,2020,23286,1307952308.0,50203.0,56169.0,56.169,81.7,470.7,470700.0,470.7,8.380067296907546,9,1604.4732
21204,Dandenong,dandenong,Greater Melbourne,Victoria,2020,99668,5046187168.0,45319.0,50630.0,50.63,81.9,764.8750000000001,764875.0000000001,764.8750000000001,15.107149911119892,1,151.051
21301,Brimbank,brimbank,Greater Melbourne,Victoria,2020,95804,5091881247.0,47861.0,53149.0,53.149,84.1,764.8750000000001,764875.0000000001,764.8750000000001,14.39114564714294,2,106.8497
21005,Tullamarine - Broadmeadows,tullamarine - broadmeadows,Greater Melbourne,Victoria,2020,89259,4901108160.0,49536.0,54909.0,54.909,82.7,764.8750000000001,764875.0000000001,764.8750000000001,13.929865777923476,3,294.0938
21203,Casey - South,casey - south,Greater Melbourne,Victoria,2020,112981,6453350896.0,52734.0,57119.0,57.119,86.0,764.8750000000001,764875.0000000001,764.8750000000001,13.390903202086873,4,292.9259
20904,Whittlesea - Wallan,whittlesea - wallan,Greater Melbourne,Victoria,2020,125906,7434353212.0,53011.0,59047.0,59.047,84.4,764.8750000000001,764875.0000000001,764.8750000000001,12.953664030348707,5,997.4395
21201,Cardinia,cardinia,Greater Melbourne,Victoria,2020,60687,3597649225.0,52915.0,59282.0,59.282,83.4,764.8750000000001,764875.0000000001,764.8750000000001,12.902314361863636,6,1282.3263
21202,Casey - North,casey - north,Greater Melbourne,Victoria,2020,70333,4183218927.0,51972.0,59477.0,59.477,81.1,764.8750000000001,764875.0000000001,764.8750000000001,12.860013114313098,7,116.5028
20902,Darebin - North,darebin - north,Greater Melbourne,Victoria,2020,53210,3237392134.0,52427.0,60842.0,60.842,83.0,764.8750000000001,764875.0000000001,764.8750000000001,12.57149666348904,8,39.4437
20604,Melbourne City,melbourne city,Greater Melbourne,Victoria,2020,104605,6379261303.0,41310.0,60984.0,60.984,83.7,764.8750000000001,764875.0000000001,764.8750000000001,12.542224189951465,9,31.3927
21304,Melton - Bacchus Marsh,melton - bacchus marsh,Greater Melbourne,Victoria,2020,93721,5716144208.0,54986.0,60991.0,60.991,85.7,764.8750000000001,764875.0000000001,764.8750000000001,12.540784705940222,10,671.9435
21401,Frankston,frankston,Greater Melbourne,Victoria,2020,74622,4560511153.0,54435.0,61115.0,61.115,83.1,764.8750000000001,764875.0000000001,764.8750000000001,12.515339932913362,11,129.5981
21305,Wyndham,wyndham,Greater Melbourne,Victoria,2020,148623,9094526502.0,54021.0,61192.0,61.192,84.7,764.8750000000001,764875.0000000001,764.8750000000001,12.499591449862729,12,544.119
21105,Yarra Ranges,yarra ranges,Greater Melbourne,Victoria,2020,83824,5160626709.0,53465.0,61565.0,61.565,79.5,764.8750000000001,764875.0000000001,764.8750000000001,12.423860959961019,13,1605.9372
21402,Mornington Peninsula,mornington peninsula,Greater Melbourne,Victoria,2020,78847,4897163168.0,49705.0,62110.0,62.11,70.5,764.8750000000001,764875.0000000001,764.8750000000001,12.314844630494287,14,724.1681
21003,Moreland - North,moreland - north,Greater Melbourne,Victoria,2020,43658,2716201998.0,54299.0,62215.0,62.215,83.2,764.8750000000001,764875.0000000001,764.8750000000001,12.294060917785101,15,30.3779
21101,Knox,knox,Greater Melbourne,Victoria,2020,89026,5613195740.0,54918.0,63051.0,63.051,81.4,764.8750000000001,764875.0000000001,764.8750000000001,12.131052639926411,16,118.3018
21205,Monash,monash,Greater Melbourne,Victoria,2020,95336,6013161555.0,50398.0,63073.0,63.073,74.7,764.8750000000001,764875.0000000001,764.8750000000001,12.126821302300511,17,79.4734
21004,Sunbury,sunbury,Greater Melbourne,Victoria,2020,24740,1613778062.0,57770.0,65230.0,65.23,84.6,764.8750000000001,764875.0000000001,764.8750000000001,11.725816342173848,18,260.6846
21103,Maroondah,maroondah,Greater Melbourne,Victoria,2020,62549,4104526854.0,56431.0,65621.0,65.621,81.0,764.8750000000001,764875.0000000001,764.8750000000001,11.655948553054664,19,61.1872
20703,Whitehorse - West,whitehorse - west,Greater Melbourne,Victoria,2020,57266,3775115245.0,49956.0,65922.0,65.922,75.1,764.8750000000001,764875.0000000001,764.8750000000001,11.602727465792908,20,38.0552
20702,Manningham - West,manningham - west,Greater Melbourne,Victoria,2020,47835,3199979150.0,51973.0,66896.0,66.896,69.5,764.8750000000001,764875.0000000001,764.8750000000001,11.433792752929923,21,48.6725
21303,Maribyrnong,maribyrnong,Greater Melbourne,Victoria,2020,53303,3588063357.0,56899.0,67314.0,67.314,86.0,764.8750000000001,764875.0000000001,764.8750000000001,11.362792286894258,22,31.2258
21104,Whitehorse - East,whitehorse - east,Greater Melbourne,Victoria,2020,33419,2255526272.0,56071.0,67492.0,67.492,76.6,764.8750000000001,764875.0000000001,764.8750000000001,11.332824631067387,23,26.5696
20601,Brunswick - Coburg,brunswick - coburg,Greater Melbourne,Victoria,2020,59990,4152134836.0,58916.0,69214.0,69.214,85.3,764.8750000000001,764875.0000000001,764.8750000000001,11.050871211026672,24,20.4136
21001,Keilor,keilor,Greater Melbourne,Victoria,2020,32517,2290766182.0,59359.0,70448.0,70.448,77.7,764.8750000000001,764875.0000000001,764.8750000000001,10.857299000681355,25,42.4249
20803,Kingston,kingston,Greater Melbourne,Victoria,2020,68424,4926705755.0,60802.0,72003.0,72.003,79.6,764.8750000000001,764875.0000000001,764.8750000000001,10.622821271335917,26,69.8632
21002,Macedon Ranges,macedon ranges,Greater Melbourne,Victoria,2020,16970,1225623580.0,59694.0,72223.0,72.223,76.8,764.8750000000001,764875.0000000001,764.8750000000001,10.590462871938303,27,992.1072
20903,Nillumbik - Kinglake,nillumbik - kinglake,Greater Melbourne,Victoria,2020,37687,2749641989.0,58829.0,72960.0,72.96,76.5,764.8750000000001,764875.0000000001,764.8750000000001,10.483484100877195,28,751.7682
20901,Banyule,banyule,Greater Melbourne,Victoria,2020,68614,5024189732.0,60928.0,73224.0,73.224,77.7,764.8750000000001,764875.0000000001,764.8750000000001,10.445687206380423,29,62.6133
20802,Glen Eira,glen eira,Greater Melbourne,Victoria,2020,89118,6751416047.0,58685.0,75758.0,75.758,75.9,764.8750000000001,764875.0000000001,764.8750000000001,10.096293460756621,30,40.7003
21102,Manningham - East,manningham - east,Greater Melbourne,Victoria,2020,14237,1079123494.0,53896.0,75797.0,75.797,68.8,764.8750000000001,764875.0000000001,764.8750000000001,10.091098592292573,31,66.5619
21302,Hobsons Bay,hobsons bay,Greater Melbourne,Victoria,2020,48021,3646333207.0,63452.0,75932.0,75.932,81.9,764.8750000000001,764875.0000000001,764.8750000000001,10.073157562029186,32,62.2158
20603,Essendon,essendon,Greater Melbourne,Victoria,2020,42705,3301330683.0,61657.0,77305.0,77.305,80.4,764.8750000000001,764875.0000000001,764.8750000000001,9.894250048509154,33,18.2149
20602,Darebin - South,darebin - south,Greater Melbourne,Victoria,2020,33570,2626007944.0,63843.0,78225.0,78.225,82.9,764.8750000000001,764875.0000000001,764.8750000000001,9.777884308085651,34,14.0275
20607,Yarra,yarra,Greater Melbourne,Victoria,2020,62347,5156578483.0,66689.0,82708.0,82.708,83.0,764.8750000000001,764875.0000000001,764.8750000000001,9.247896213183733,35,20.6159
20605,Port Phillip,port phillip,Greater Melbourne,Victoria,2020,73091,6066153640.0,62749.0,82995.0,82.995,80.0,764.8750000000001,764875.0000000001,764.8750000000001,9.215916621483224,36,25.8641
20606,Stonnington - West,stonnington - west,Greater Melbourne,Victoria,2020,42904,3813006986.0,65675.0,88873.0,88.873,75.0,764.8750000000001,764875.0000000001,764.8750000000001,8.606382140807671,37,11.9292
20701,Boroondara,boroondara,Greater Melbourne,Victoria,2020,93899,8415373876.0,60947.0,89622.0,89.622,67.3,764.8750000000001,764875.0000000001,764.8750000000001,8.534455825578542,38,60.0159
20804,Stonnington - East,stonnington - east,Greater Melbourne,Victoria,2020,24269,2235815004.0,61228.0,92126.0,92.126,69.8,764.8750000000001,764875.0000000001,764.8750000000001,8.302487897010618,39,13.7218
20801,Bayside,bayside,Greater Melbourne,Victoria,2020,53298,5288650051.0,63388.0,99228.0,99.228,66.6,764.8750000000001,764875.0000000001,764.8750000000001,7.708257749828679,40,37.2111
21503,Murray River - Swan Hill,murray river - swan hill,Rest of Vic.,Victoria,2020,19120,878569154.0,40951.0,45950.0,45.95,73.8,764.8750000000001,764875.0000000001,764.8750000000001,16.645810663764966,1,17851.3822
21502,Mildura,mildura,Rest of Vic.,Victoria,2020,30611,1482122899.0,42908.0,48418.0,48.418,81.5,764.8750000000001,764875.0000000001,764.8750000000001,15.79732744020819,2,22081.9206
21602,Moira,moira,Rest of Vic.,Victoria,2020,13987,698178926.0,45138.0,49916.0,49.916,75.1,764.8750000000001,764875.0000000001,764.8750000000001,15.323243048321181,3,4045.9201
20103,Maryborough - Pyrenees,maryborough - pyrenees,Rest of Vic.,Victoria,2020,10762,539162681.0,45341.0,50099.0,50.099,75.5,764.8750000000001,764875.0000000001,764.8750000000001,15.267270803808461,4,6172.454
21703,Colac - Corangamite,colac - corangamite,Rest of Vic.,Victoria,2020,18881,948332148.0,45491.0,50227.0,50.227,71.8,764.8750000000001,764875.0000000001,764.8750000000001,15.228363230931572,5,7936.5546
20502,Gippsland - East,gippsland - east,Rest of Vic.,Victoria,2020,21059,1061608783.0,43464.0,50411.0,50.411,72.7,764.8750000000001,764875.0000000001,764.8750000000001,15.172779750451292,6,21713.2073
21501,Grampians,grampians,Rest of Vic.,Victoria,2020,28120,1425163375.0,46403.0,50681.0,50.681,71.7,764.8750000000001,764875.0000000001,764.8750000000001,15.091947672697858,7,38139.6815
20203,Loddon - Elmore,loddon - elmore,Rest of Vic.,Victoria,2020,4923,250620047.0,46151.0,50908.0,50.908,68.2,764.8750000000001,764875.0000000001,764.8750000000001,15.024652313978159,8,7633.5241
20503,Gippsland - South West,gippsland - south west,Rest of Vic.,Victoria,2020,29502,1524837009.0,43815.0,51686.0,51.686,68.3,764.8750000000001,764875.0000000001,764.8750000000001,14.798494756800684,9,4381.6191
21601,Campaspe,campaspe,Rest of Vic.,Victoria,2020,18854,975712953.0,46818.0,51751.0,51.751,75.8,764.8750000000001,764875.0000000001,764.8750000000001,14.779907634635082,10,4554.7835
21603,Shepparton,shepparton,Rest of Vic.,Victoria,2020,34285,1798009557.0,46784.0,52443.0,52.443,80.7,764.8750000000001,764875.0000000001,764.8750000000001,14.584882634479342,11,2333.1625
21701,Glenelg - Southern Grampians,glenelg - southern grampians,Rest of Vic.,Victoria,2020,17478,919799526.0,46715.0,52626.0,52.626,73.3,764.8750000000001,764875.0000000001,764.8750000000001,14.534165621555887,12,12946.3914
21704,Warrnambool,warrnambool,Rest of Vic.,Victoria,2020,27346,1460833690.0,47476.0,53420.0,53.42,75.4,764.8750000000001,764875.0000000001,764.8750000000001,14.318139273680272,13,5496.1771
20402,Wangaratta - Benalla,wangaratta - benalla,Rest of Vic.,Victoria,2020,23369,1262213026.0,48946.0,54012.0,54.012,75.6,764.8750000000001,764875.0000000001,764.8750000000001,14.16120491742576,14,6545.573
20401,Upper Goulburn Valley,upper goulburn valley,Rest of Vic.,Victoria,2020,27406,1505336216.0,47984.0,54927.0,54.927,75.0,764.8750000000001,764875.0000000001,764.8750000000001,13.92530085386058,15,13959.3184
20403,Wodonga - Alpine,wodonga - alpine,Rest of Vic.,Victoria,2020,38330,2127005198.0,50527.0,55492.0,55.492,78.1,764.8750000000001,764875.0000000001,764.8750000000001,13.783518344986668,16,13501.5851
20201,Bendigo,bendigo,Rest of Vic.,Victoria,2020,51014,2933002688.0,51378.0,57494.0,57.494,80.7,764.8750000000001,764875.0000000001,764.8750000000001,13.303562110828958,17,287.4437
20501,Baw Baw,baw baw,Rest of Vic.,Victoria,2020,27037,1572173158.0,50146.0,58149.0,58.149,76.3,764.8750000000001,764875.0000000001,764.8750000000001,13.153708576243789,18,3933.8416
20101,Ballarat,ballarat,Rest of Vic.,Victoria,2020,57045,3350143040.0,51335.0,58728.0,58.728,80.9,764.8750000000001,764875.0000000001,764.8750000000001,13.024026018253647,19,448.3487
20102,Creswick - Daylesford - Ballan,creswick - daylesford - ballan,Rest of Vic.,Victoria,2020,14475,863554061.0,50730.0,59658.0,59.658,73.1,764.8750000000001,764875.0000000001,764.8750000000001,12.820996345837944,20,3666.673
20505,Wellington,wellington,Rest of Vic.,Victoria,2020,20670,1235381245.0,49557.0,59767.0,59.767,76.7,764.8750000000001,764875.0000000001,764.8750000000001,12.797614067963929,21,10044.7738
20302,Geelong,geelong,Rest of Vic.,Victoria,2020,107171,6474400365.0,51906.0,60412.0,60.412,80.7,764.8750000000001,764875.0000000001,764.8750000000001,12.660977951400387,22,918.8913
20301,Barwon - West,barwon - west,Rest of Vic.,Victoria,2020,11178,686664187.0,53434.0,61430.0,61.43,76.6,764.8750000000001,764875.0000000001,764.8750000000001,12.451163926420318,23,2579.8387
20202,Heathcote - Castlemaine - Kyneton,heathcote - castlemaine - kyneton,Rest of Vic.,Victoria,2020,24006,1479686175.0,51137.0,61638.0,61.638,73.1,764.8750000000001,764875.0000000001,764.8750000000001,12.409146954800612,24,3920.938
20504,Latrobe Valley,latrobe valley,Rest of Vic.,Victoria,2020,36399,2249715916.0,51890.0,61807.0,61.807,83.4,764.8750000000001,764875.0000000001,764.8750000000001,12.375216399436958,25,1479.6675
20303,Surf Coast - Bellarine Peninsula,surf coast - bellarine peninsula,Rest of Vic.,Victoria,2020,42703,2728927580.0,52151.0,63905.0,63.905,71.3,764.8750000000001,764875.0000000001,764.8750000000001,11.96893826774118,26,929.969
50604,Gosnells,gosnells,Greater Perth,Western Australia,2020,63620,3890492714.0,53895.0,61152.0,61.152,83.7,519.1500000000001,519150.0000000001,519.1500000000001,8.489501569858714,1,127.2976
50603,Canning,canning,Greater Perth,Western Australia,2020,52944,3307986739.0,50668.0,62481.0,62.481,79.2,519.1500000000001,519150.0000000001,519.1500000000001,8.3089259134777,2,68.1883
50703,Kwinana,kwinana,Greater Perth,Western Australia,2020,23199,1497778730.0,58511.0,64562.0,64.562,88.4,519.1500000000001,519150.0000000001,519.1500000000001,8.041107772373843,3,120.0123
50503,Wanneroo,wanneroo,Greater Perth,Western Australia,2020,109233,7117548366.0,55904.0,65159.0,65.159,83.9,519.1500000000001,519150.0000000001,519.1500000000001,7.967433508801549,4,684.2006
50403,Swan,swan,Greater Perth,Western Australia,2020,78145,5120876916.0,57390.0,65530.0,65.53,84.9,519.1500000000001,519150.0000000001,519.1500000000001,7.922325652372961,5,1032.3315
50601,Armadale,armadale,Greater Perth,Western Australia,2020,47327,3105002723.0,58286.0,65607.0,65.607,85.1,519.1500000000001,519150.0000000001,519.1500000000001,7.913027573277244,6,559.5258
50401,Bayswater - Bassendean,bayswater - bassendean,Greater Perth,Western Australia,2020,46790,3191354434.0,58525.0,68206.0,68.206,81.3,519.1500000000001,519150.0000000001,519.1500000000001,7.61150045450547,7,44.6693
50602,Belmont - Victoria Park,belmont - victoria park,Greater Perth,Western Australia,2020,44177,3036289572.0,57559.0,68730.0,68.73,84.2,519.1500000000001,519150.0000000001,519.1500000000001,7.553470100392843,8,60.1098
50201,Mandurah,mandurah,Greater Perth,Western Australia,2020,48505,3349173598.0,54992.0,69048.0,69.048,77.7,519.1500000000001,519150.0000000001,519.1500000000001,7.518682655543971,9,1032.8629
50701,Cockburn,cockburn,Greater Perth,Western Australia,2020,64468,4489605867.0,59860.0,69641.0,69.641,84.1,519.1500000000001,519150.0000000001,519.1500000000001,7.454660329403658,10,148.2103
50606,Serpentine - Jarrahdale,serpentine - jarrahdale,Greater Perth,Western Australia,2020,16764,1167554457.0,60607.0,69647.0,69.647,82.9,519.1500000000001,519150.0000000001,519.1500000000001,7.454018119947738,11,904.7635
50705,Rockingham,rockingham,Greater Perth,Western Australia,2020,70206,4905499390.0,59841.0,69873.0,69.873,85.7,519.1500000000001,519150.0000000001,519.1500000000001,7.429908548366323,12,257.6907
50605,Kalamunda,kalamunda,Greater Perth,Western Australia,2020,31094,2179485790.0,59623.0,70093.0,70.093,78.9,519.1500000000001,519150.0000000001,519.1500000000001,7.406588389710814,13,283.8001
50402,Mundaring,mundaring,Greater Perth,Western Australia,2020,22207,1579105719.0,59293.0,71108.0,71.108,78.4,519.1500000000001,519150.0000000001,519.1500000000001,7.300866287900098,14,685.4311
50502,Stirling,stirling,Greater Perth,Western Australia,2020,112368,8053312890.0,57884.0,71669.0,71.669,77.4,519.1500000000001,519150.0000000001,519.1500000000001,7.243717646402212,15,99.3262
50501,Joondalup,joondalup,Greater Perth,Western Australia,2020,88848,6587183568.0,59955.0,74140.0,74.14,77.4,519.1500000000001,519150.0000000001,519.1500000000001,7.002292959266255,16,100.486
50702,Fremantle,fremantle,Greater Perth,Western Australia,2020,22306,1742280184.0,58699.0,78108.0,78.108,75.0,519.1500000000001,519150.0000000001,519.1500000000001,6.64656629282532,17,41.6515
50704,Melville,melville,Greater Perth,Western Australia,2020,55128,4409852771.0,60324.0,79993.0,79.993,71.3,519.1500000000001,519150.0000000001,519.1500000000001,6.489942870001126,18,53.4537
50607,South Perth,south perth,Greater Perth,Western Australia,2020,23460,1927789360.0,61399.0,82173.0,82.173,73.1,519.1500000000001,519150.0000000001,519.1500000000001,6.317768610127415,19,20.3068
50302,Perth City,perth city,Greater Perth,Western Australia,2020,70262,5819709901.0,60340.0,82829.0,82.829,79.6,519.1500000000001,519150.0000000001,519.1500000000001,6.26773231597629,20,43.5389
50301,Cottesloe - Claremont,cottesloe - claremont,Greater Perth,Western Australia,2020,35462,3858957288.0,60000.0,108820.0,108.82,61.2,519.1500000000001,519150.0000000001,519.1500000000001,4.7707222936960125,21,48.7152
50901,Albany,albany,Rest of WA,Western Australia,2020,29559,1534277606.0,44091.0,51906.0,51.906,70.2,519.1500000000001,519150.0000000001,519.1500000000001,10.001733903594962,1,37888.1495
50103,Manjimup,manjimup,Rest of WA,Western Australia,2020,11715,619942202.0,41836.0,52919.0,52.919,72.2,519.1500000000001,519150.0000000001,519.1500000000001,9.810276082314482,2,15688.5749
50903,Wheat Belt - South,wheat belt - south,Rest of WA,Western Australia,2020,9387,500874032.0,44074.0,53358.0,53.358,65.4,519.1500000000001,519150.0000000001,519.1500000000001,9.729562577307997,3,48762.8059
51102,Gascoyne,gascoyne,Rest of WA,Western Australia,2020,5308,284189845.0,42064.0,53540.0,53.54,82.2,519.1500000000001,519150.0000000001,519.1500000000001,9.696488606649236,4,135064.617
50101,Augusta - Margaret River - Busselton,augusta - margaret river - busselton,Rest of WA,Western Australia,2020,29286,1627501407.0,42722.0,55573.0,55.573,71.6,519.1500000000001,519150.0000000001,519.1500000000001,9.341766685260831,5,3664.3233
